,Unnamed: 0,word,pictogram_id,synset,word_senses,
33366,33366,cell,36340,00006484-n,cell%1:03:00::,
33372,33372,uptight,36341,02457167-s,upset%5:00:00:troubled:00,
33379,33379,anti-choking device,36343,14058252-n,choking%1:26:00::,
33382,33382,anti-choking device,36343,00177783-n,emergency_procedure%1:04:00::,
33386,33386,order,36330,00745499-v,order%2:32:00::,
33387,33387,community association,36345,08553535-n,residential_district%1:15:00::,
33388,33388,community association,36345,08049401-n,association%1:14:00::,
33389,33389,income,36346,13255145-n,income%1:21:00::,
33390,33390,shop closed,36315,,shop closed,
33393,33393,houseworks,36347,14001031-n,autonomy%1:26:02::,
33394,33394,building opened,36317,00036254-s,open%5:00:00:active:06,
33396,33396,cod with tomato,36348,07789063-n,cod%1:13:00::,
33397,33397,bathe,36349,00037919-v,bathe%2:29:01::,
33398,33398,nougat coffee shop,36355,02935658-n,cafe%1:06:00::,
33400,33400,letter,36356,06624161-n,letter%1:10:00::,
33402,33402,earmuffs,36357,03261603-n,earmuff%1:06:00::,
33403,33403,sweet potato,36354,07712063-n,sweet_potato%1:13:00::,
33404,33404,tracksuit jacket,36358,02850358-n,blazer%1:06:00::,
33407,33407,spineless cactus,36359,11851578-n,prickly_pear%1:20:01::,
33410,33410,ribbon,36360,04087899-n,ribbon%1:06:00::,
33416,33416,biology,36362,06037666-n,biology%1:09:00::,
33421,33421,candy cane,36350,07601572-n,candy_cane%1:13:00::,
33424,33424,bazaar,36351,02813544-n,bazaar%1:06:00::,
33430,33430,technical drawing class,36363,03234306-n,drawing%1:06:00::,
33436,33436,french,36367,06964901-n,french%1:10:00::,
33442,33442,history class,36368,06155567-n,history%1:09:00::,
33448,33448,physics,36366,06090869-n,physics%1:09:00::,
33454,33454,geology,36369,06115701-n,geology%1:09:00::,
33456,33456,greek,36370,06976392-n,greek%1:10:00::,
33472,33472,economics class,36364,06149484-n,economics%1:09:00::,
33478,33478,philosophy,36365,06158346-n,philosophy%1:09:00::,
33499,33499,mathematics,36373,06000644-n,math%1:09:00::,
33505,33505,chemistry class,36374,06084469-n,chemistry%1:09:00::,
33511,33511,technology,36375,06125041-n,engineering%1:09:00::,
33513,33513,push down,36381,01239862-v,knock_down%2:35:01::,
33515,33515,skeleton costume,36383,03113657-n,costume%1:06:00::,
33516,33516,expense,36384,13275495-n,expense%1:21:00::,
33523,33523,nap,36386,00858631-n,siesta%1:04:00::,
33525,33525,nap,36386,00858377-n,snooze%1:04:00::,
33526,33526,prawn cocktail,36376,07581775-n,cocktail%1:13:01::,
33528,33528,pile,36379,01504298-v,pile_up%2:35:00::,
33530,33530,pile,36379,01503404-v,pile%2:35:00::,
33533,33533,be,36392,02655135-v,be%2:42:05::,
33534,33534,roller blind,36393,04102285-n,roller_blind%1:06:00::,
33536,33536,thread,36390,01359432-v,string%2:35:02::,
33538,33538,thread,36390,01359803-v,thread%2:35:08::,
33541,33541,Christmas flower,36394,12920204-n,poinsettia%1:20:00::,
33542,33542,scrub the cup,36395,00036780-v,scrub%2:29:00::,
33545,33545,bin organizer,36396,04462011-n,toy_box%1:06:00::,
33548,33548,bin organizer,36396,03405725-n,furniture%1:06:00::,
33550,33550,accountability,36377,04669828-n,accountability%1:07:00::,
33552,33552,glass bank,36378,04065789-n,recycling_bin%1:06:00::,
33554,33554,gym,36397,03472112-n,gym%1:06:00::,
33556,33556,talk,36398,00962447-v,talk%2:32:01::,
33559,33559,elf,36388,09540739-n,elf%1:18:00::,
33560,33560,bandstand,36406,02786984-n,bandstand%1:06:00::,
33561,33561,heat lamp,36407,03509394-n,heat_lamp%1:06:00::,
33562,33562,prickly pear,36402,07768858-n,prickly_pear%1:13:00::,
33563,33563,musical chairs,36404,00486670-n,musical_chairs%1:04:00::,
33567,33567,Russian egg,36409,07842433-n,deviled_egg%1:13:00::,
33569,33569,nest egg,36403,13359572-n,savings%1:21:00::,
33571,33571,wet,36400,00072730-v,wet%2:29:00::,
33573,33573,cornflour,36414,15054467-n,cornstarch%1:27:00::,
33574,33574,head massager,36415,10297983-n,massager%1:18:00::,
33576,33576,firehose,36413,03346004-n,fire_hose%1:06:00::,
33578,33578,silver medal,36417,06706676-n,medal%1:10:00::,
33583,33583,orthosis,36419,04282494-n,splint%1:06:00::,
33587,33587,educational games,36405,00430606-n,game%1:04:01::,
33589,33589,sweat pants,36423,04370288-n,sweat_pants%1:06:00::,
33590,33590,walk the dog,36424,01906823-v,walk%2:38:05::,
33592,33592,potato chips,36425,07712559-n,crisp%1:13:00::,
33594,33594,movie,24797,06613686-n,movie%1:10:00::,
33596,33596,japanese panels,36422,03151077-n,curtain%1:06:00::,
33599,33599,royal page,36421,10391416-n,page%1:18:03::,
33603,33603,ratatouille,36432,07592768-n,ratatouille%1:13:00::,
33605,33605,inclined plane,36433,04569520-n,wedge%1:06:00::,
33607,33607,inclined plane,36433,03566329-n,inclined_plane%1:06:00::,
33608,33608,crazy,36411,02075321-s,mad%5:00:00:insane:00,
33609,33609,get serious,36434,00149583-v,become%2:30:00::,
33610,33610,Ramadan,36438,01243089-n,ramadan%1:04:00::,
33611,33611,glitter,36437,04952944-n,glitter%1:07:00::,
33612,33612,reduce,36439,00429060-v,reduce%2:30:00::,
33613,33613,head pointer,36436,05154908-n,aid%1:07:00::,
33614,33614,boiled fish,36429,07775375-n,fish%1:13:00::,
33615,33615,scrambled eggs,36442,07842308-n,scrambled_eggs%1:13:00::,
33617,33617,fibre optic lamp,36410,06280816-n,fiber_optics%1:10:00::,
33619,33619,fibre optic lamp,36410,03636248-n,lamp%1:06:00::,
33621,33621,fire alarm button,36435,02694426-n,alarm%1:06:00::,
33623,33623,fire alarm button,36435,07265276-n,fire_alarm%1:10:00::,
33624,33624,yellow light,36445,06874837-n,yellow_light%1:10:00::,
33625,33625,eggplant slices,36443,07713074-n,eggplant%1:13:00::,
33634,33634,rope pulling,36454,07472168-n,tug-of-war%1:11:00::,
33635,33635,black light theatre,36455,07006119-n,theater%1:10:00::,
33637,33637,reutilize,36441,01162425-v,recycle%2:34:00::,
33660,33660,marriage counseling,36459,06651463-n,marriage_counseling%1:10:00::,
33661,33661,drum,36468,01732532-v,drum%2:36:00::,
33664,33664,pita,36469,07683617-n,pita%1:13:00::,
33665,33665,trackball,36470,04464615-n,trackball%1:06:00::,
33667,33667,flamenco dress,36471,00533036-n,flamenco%1:04:00::,
33669,33669,flamenco dress,36471,03236735-n,dress%1:06:00::,
33671,33671,transgendered,36472,01202514-s,transgender%5:00:00:homosexual:00,
33674,33674,move,36473,01835496-v,move%2:38:03::,
33675,33675,go,36473,01835496-v,go%2:38:00::,
33677,33677,vaccination,36476,00823884-n,vaccination%1:04:00::,
33678,33678,film forum,36477,08309754-n,forum%1:14:00::,
33681,33681,security guard,36479,10770059-n,watchman%1:18:00::,
33684,33684,color tapes,36467,04391569-n,tape%1:06:00::,
33687,33687,ice cream,3348,07614500-n,ice_cream%1:13:00::,
33688,33688,nougat,2784,07608339-n,nougat%1:13:00::,
33689,33689,be,36480,02604760-v,be%2:42:03::,
33697,33697,funny,36482,01265308-s,comic%5:00:00:humorous:00,
33701,33701,strangle,36484,00077950-v,choke%2:29:04::,
33707,33707,asleep,36486,00275035-r,asleep%4:02:00::,
33709,33709,asleep,36486,00187736-a,asleep%3:00:00::,
33710,33710,espadrille,36487,03297103-n,espadrille%1:06:00::,
33711,33711,blueberry,36488,07743544-n,blueberry%1:13:00::,
33713,33713,sleep,6479,00014742-v,sleep%2:29:00::,
33715,33715,boccia referee,36491,10514429-n,referee%1:18:00::,
33718,33718,kneeling,36492,01545649-v,kneel%2:35:00::,
33721,33721,kneeling,36492,00337078-n,kneel%1:04:00::,
33723,33723,lean out,36493,02151966-v,look_out%2:39:00::,
33727,33727,shoot a basket,36495,01084466-v,shoot%2:33:06::,
33728,33728,attack,36496,01118449-v,attack%2:33:01::,
33735,33735,robe,36500,03817647-n,housecoat%1:06:00::,
33738,33738,robe,36500,03237992-n,dressing_gown%1:06:00::,
33741,33741,mountain boot,36502,02872752-n,boot%1:06:00::,
33744,33744,cleat,36503,03041449-n,cleats%1:06:00::,
33746,33746,vitamins jar,36504,15089258-n,vitamin%1:27:00::,
33750,33750,theatre seat,36505,08647616-n,seat%1:15:01::,
33754,33754,theatre seat,36505,04161981-n,seat%1:06:01::,
33755,33755,warm up,36506,00100905-v,warm_up%2:29:01::,
33756,33756,marble,36507,03721047-n,marble%1:06:00::,
33758,33758,goodwill,36508,04840405-n,charity%1:07:00::,
33760,33760,goodwill,36508,01089635-n,charity%1:04:00::,
33761,33761,Roman helmet,36509,03513376-n,helmet%1:06:01::,
33766,33766,pick up a wet towel,36512,01214265-v,take%2:35:00::,
33774,33774,anybody,36513,02267686-s,any%5:00:00:some:00,
33776,33776,dome,36514,03148727-n,cupola%1:06:00::,
33778,33778,dome,36514,03220513-n,dome%1:06:00::,
33779,33779,date,36515,07765073-n,date%1:13:00::,
33781,33781,contest a shot,36517,00869596-v,contest%2:32:00::,
33783,33783,desire,36518,01825237-v,want%2:37:00::,
33784,33784,defibrillator,36519,03171635-n,defibrillator%1:06:00::,
33790,33790,pass out,36520,07478318-n,faint%1:11:00::,
33796,33796,pass out,36520,00023646-v,pass_out%2:29:00::,
33797,33797,defend,36521,01127795-v,defend%2:33:00::,
33800,33800,handwashing,36525,04254120-n,soap_dispenser%1:06:00::,
33806,33806,basketball coach,36527,09841955-n,basketball_coach%1:18:00::,
33808,33808,coach,36529,10722575-n,trainer%1:18:00::,
33810,33810,coach,36529,09931640-n,coach%1:18:01::,
33811,33811,interview,36530,07196075-n,interview%1:10:01::,
33812,33812,interview,36531,00808855-v,interview%2:32:00::,
33815,33815,counselling team,36532,06650701-n,guidance%1:10:00::,
33818,33818,counselling team,36532,09968845-n,counselor%1:18:01::,
33821,33821,hope,36533,07541053-n,hope%1:12:00::,
33824,33824,hope,36533,10184946-n,hope%1:18:00::,
33827,33827,hope,36533,07526505-n,confidence%1:12:00::,
33830,33830,hope,36533,14483744-n,confidence%1:26:02::,
33833,33833,hope,36533,14486122-n,expectation%1:26:00::,
33838,33838,reclining,36534,01238201-s,accumbent%5:00:00:unerect:00,
33843,33843,reclining,36534,01239534-s,prone%5:00:00:unerect:00,
33848,33848,reclining,36534,01239040-s,flat%5:00:00:unerect:00,
33852,33852,sneezing,36536,14314850-n,sneeze%1:26:00::,
33853,33853,sneeze,36537,00004819-v,sneeze%2:29:00::,
33856,33856,power,36539,05030680-n,might%1:07:00::,
33858,33858,power,36539,05029706-n,strength%1:07:00::,
33859,33859,raspberry,36540,07745466-n,raspberry%1:13:00::,
33862,33862,defeat,36541,01100145-v,win%2:33:00::,
33866,33866,talk,36544,00963570-v,talk%2:32:03::,
33869,33869,gab,36544,00963570-v,speak%2:32:02::,
33874,33874,gab,36544,01038666-v,chew_the_fat%2:32:00::,
33879,33879,gab,36544,00964694-v,converse%2:32:00::,
33881,33881,play,36545,01072949-v,play%2:33:00::,
33889,33889,juryman,36547,10228278-n,juror%1:18:00::,
33893,33893,try,36549,02501278-v,judge%2:41:09::,
33894,33894,Mecca,36550,08994090-n,mecca%1:15:00::,
33895,33895,spear,36551,04270891-n,spear%1:06:00::,
33896,33896,lance,36551,04270891-n,lance%1:06:00::,
33897,33897,wash hair,36552,01535246-v,wash%2:35:00::,
33900,33900,file the toenails,36553,01387022-v,file%2:35:00::,
33901,33901,wipe the pee,36555,00035758-v,clean%2:29:00::,
33903,33903,lineswoman,36557,10263931-n,linesman%1:18:01::,
33910,33910,sopping,36559,01578513-v,soak%2:35:01::,
33917,33917,sopping,36559,00214951-v,wet%2:30:00::,
33919,33919,kids,36560,09917593-n,child%1:18:00::,
33923,33923,from the side,36561,08613202-n,profile%1:15:01::,
33924,33924,operations,36562,00869583-n,mathematical_process%1:04:00::,
33925,33925,patience,36563,04640538-n,patience%1:07:00::,
33926,33926,chopstick,36564,03025755-n,chopstick%1:06:00::,
33927,33927,wig,36566,04584207-n,wig%1:06:00::,
33928,33928,gherkin,36567,07758582-n,gherkin%1:13:02::,
33929,33929,nipple shield,36568,03825913-n,nipple_shield%1:06:00::,
33931,33931,paint toe nails,36569,01362736-v,paint%2:35:00::,
33933,33933,paint toe nails,36569,01363482-v,paint%2:35:01::,
33935,33935,paint toe nails,36569,00042936-v,pedicure%2:29:00::,
33950,33950,tie the scarf,36576,00141632-v,tie%2:30:00::,
33952,33952,clinical psychologist,36578,10489944-n,psychotherapist%1:18:00::,
33957,33957,radish,36583,11894958-n,radish%1:20:02::,
33958,33958,radish,36583,07735687-n,radish%1:13:00::,
33959,33959,radish,36583,11895092-n,radish%1:20:03::,
33961,33961,radiologist,36585,10504206-n,radiologist%1:18:00::,
33963,33963,slices of bread,36586,07683786-n,loaf_of_bread%1:13:00::,
33966,33966,nick the ball,36587,01111028-v,advance%2:33:00::,
33969,33969,nick the ball,36587,02321757-v,steal%2:40:00::,
33973,33973,plenary chamber,36589,08311282-n,city_council%1:14:00::,
33977,33977,plenary chamber,36589,02857644-n,boardroom%1:06:00::,
33980,33980,health,36591,13923779-n,health%1:26:01::,
33981,33981,health,36591,14447908-n,health%1:26:00::,
33983,33983,circle time,36592,01543123-v,sit%2:35:00::,
33995,33995,earplug,36599,03262072-n,earplug%1:06:00::,
33998,33998,forbear,36600,02725714-v,refrain%2:42:00::,
33999,33999,pull the chain,36601,01448100-v,pull%2:35:00::,
34000,34000,chalk,36602,03003091-n,chalk%1:06:00::,
34003,34003,towel holder,36603,04459909-n,towel_rail%1:06:00::,
34006,34006,dowel,36604,03229244-n,dowel%1:06:00::,
34008,34008,horse barn,36605,04294879-n,stable%1:06:00::,
34009,34009,clog,36606,03047690-n,clog%1:06:01::,
34011,34011,Big Bad Wolf,36608,02114100-n,wolf%1:05:00::,
34020,34020,referee changing room,36610,03683708-n,locker_room%1:06:00::,
34023,34023,referee changing room,36610,03238131-n,dressing_room%1:06:00::,
34025,34025,backyard composter,36611,07961956-n,compost_heap%1:14:00::,
34028,34028,air force base,36619,02685585-n,air_base%1:06:00::,
34033,34033,military,36657,10433164-n,pilot%1:18:00::,
34037,34037,clap,36682,00861929-v,clap%2:32:00::,
34039,34039,clap,36682,00034115-v,clap%2:29:00::,
34045,34045,infirmary,36686,04213105-n,sickbay%1:06:00::,
34046,34046,tubular neckwear,36687,03816005-n,neckwear%1:06:00::,
34049,34049,simmer down,36688,01763829-v,calm_down%2:37:01::,
34053,34053,packaged chicken meat,36692,03871255-n,packaged_goods%1:06:00::,
34056,34056,trust,36695,,trust,
34058,34058,quarantine,36696,01201645-n,quarantine%1:04:00::,
34060,34060,quarantine,36696,14415335-n,quarantine%1:26:00::,
34062,34062,quarantine,36696,13998576-n,confinement%1:26:00::,
34064,34064,criticize,36697,01096097-v,criticize%2:33:00::,
34065,34065,public,36699,01861205-a,public%3:00:00::,
34067,34067,cleaning service,36700,00251013-n,cleaning%1:04:00::,
34069,34069,cleaning service,36700,08058098-n,company%1:14:01::,
34082,34082,faith,36704,05946687-n,faith%1:09:00::,
34084,34084,feminist movement,36705,05967773-n,feminism%1:09:00::,
34086,34086,feminist movement,36705,00800421-n,feminist_movement%1:04:00::,
34087,34087,weekend,36706,15170504-n,weekend%1:28:00::,
34089,34089,restricted interests,36711,00431552-n,pastime%1:04:00::,
34092,34092,chauvinism,36712,04667180-n,machismo%1:07:00::,
34095,34095,chauvinism,36712,01156070-n,male_chauvinism%1:04:00::,
34096,34096,feminist,36713,02839357-a,feminist%3:01:00::,
34102,34102,fixation,36717,05700401-n,obsession%1:09:00::,
34104,34104,fixation,36717,09183255-n,obsession%1:16:00::,
34106,34106,be obsessed,36718,01831143-v,obsess%2:37:03::,
34107,34107,respect,36720,02457233-v,respect%2:41:00::,
34108,34108,respect,36720,00694068-v,respect%2:31:00::,
34110,34110,whiteboard marker,36722,03722007-n,marker%1:06:01::,
34111,34111,augmentative communication,36723,00033020-n,communication%1:03:00::,
34112,34112,augmentative communication,36723,03078287-n,communication_system%1:06:01::,
34115,34115,select,36724,00674607-v,select%2:31:00::,
34116,34116,put,36724,00674607-v,choose%2:31:00::,
34124,34124,telecommuting,36731,00585018-n,telecommuting%1:04:00::,
34127,34127,shop,35695,04202417-n,shop%1:06:00::,
34130,34130,tutorship,36735,00889294-n,tutelage%1:04:00::,
34133,34133,de-escalation,36756,00290740-v,de-escalate%2:30:00::,
34136,34136,de-escalation,36756,00355252-n,de-escalation%1:04:00::,
34138,34138,near,36758,00446921-a,close%3:00:01::,
34140,34140,near,36758,00444519-a,near%3:00:00::,
34141,34141,close,36758,00409709-r,close%4:02:01::,
34142,34142,near,36758,00409709-r,near%4:02:01::,
34143,34143,far,36759,00442361-a,far%3:00:00::,
34144,34144,far,36759,00101051-r,far%4:02:00::,
34156,34156,put hydroalcoholic gel on,36760,01363648-v,put_on%2:35:00::,
34159,34159,hydroalcoholic gel,36761,00254415-n,sanitation%1:04:00::,
34165,34165,locomotive engineer,36763,10057714-n,engineer%1:18:01::,
34169,34169,truncheon,36764,04491388-n,billy%1:06:00::,
34176,34176,cupboard,36766,03148324-n,cupboard%1:06:00::,
34177,34177,closet,36766,03148324-n,closet%1:06:03::,
34178,34178,cabinet,36767,02933112-n,cabinet%1:06:00::,
34179,34179,mezuzah,36786,06433672-n,mezuzah%1:10:00::,
34187,34187,face mask,36789,03424325-n,gasmask%1:06:00::,
34196,34196,knot the face mask,36792,01286913-v,tie_up%2:35:00::,
34201,34201,knot the face mask,36792,01300144-v,knot%2:35:00::,
34207,34207,profile photo,36794,06516404-n,profile%1:10:00::,
34209,34209,woman with surgical mask,36795,10787470-n,woman%1:18:00::,
34211,34211,man with surgical mask,36796,10287213-n,man%1:18:00::,
34212,34212,imitate,36797,01742886-v,imitate%2:36:00::,
34213,34213,copy,36797,01742886-v,copy%2:36:00::,
34215,34215,seep,36798,00529759-v,leak%2:30:04::,
34217,34217,seep,36798,02071974-v,seep%2:38:00::,
34256,34256,touch,3293,01206218-v,touch%2:35:00::,
34270,34270,hold,32761,01216670-v,hold%2:35:00::,
34288,34288,boy,7176,10285313-n,boy%1:18:00::,
34290,34290,girl,32845,10084295-n,girl%1:18:02::,
34297,34297,milk powder,36827,07846143-n,powdered_milk%1:13:00::,
34304,34304,sheqel,36829,13706310-n,shekel%1:23:00::,
34309,34309,bank,36832,08420278-n,bank%1:14:00::,
34310,34310,bank,36832,02787772-n,bank%1:06:00::,
34312,34312,burp,36834,00003431-v,burp%2:29:00::,
34322,34322,pharmacy,36838,03249342-n,pharmacy%1:06:00::,
34324,34324,chemist's,36838,03249342-n,drugstore%1:06:00::,
34326,34326,unemployed person,36839,10737860-n,unemployed_person%1:18:00::,
34328,34328,unemployed person,36839,08477307-n,unemployed_people%1:14:00::,
34330,34330,unemployed person,36839,00864693-a,unemployed%3:00:00::,
34337,34337,PCR test,36841,13478525-n,extraction%1:22:00::,
34339,34339,PCR test,36841,14186340-n,viral_infection%1:26:00::,
34345,34345,wait at bus stop,36845,08432345-n,queue%1:14:00::,
34346,34346,print,36846,01747945-v,print%2:36:00::,
34357,34357,thermometer,36848,04421872-n,thermometer%1:06:00::,
34358,34358,spray,36849,01372682-v,spray%2:35:00::,
34359,34359,bus ticket,36851,06518719-n,ticket%1:10:01::,
34366,34366,protective garment,36855,04014297-n,protective_covering%1:06:00::,
34370,34370,protective garment,36855,04015204-n,protective_garment%1:06:00::,
34376,34376,put disposable shoe cover on,36857,00050652-v,put_on%2:29:00::,
34383,34383,work with hygienic screen,36859,02413480-v,work%2:41:02::,
34403,34403,disposable shoe cover,36862,09257949-n,cover%1:17:00::,
34408,34408,hygienic sneeze guard,36863,03464467-n,guard%1:06:00::,
34418,34418,wear a face shield,36866,04192858-n,shield%1:06:02::,
34428,34428,domestic accident,36869,07301336-n,accident%1:11:01::,
34432,34432,fellow traveller,36870,09946278-n,companion%1:18:02::,
34436,34436,fellow traveller,36870,09964202-n,copilot%1:18:00::,
34438,34438,open bus doors,36871,01346804-v,open%2:35:06::,
34447,34447,addiction,36874,14062725-n,addiction%1:26:00::,
34455,34455,sanitizing doormat,36875,03223299-n,doormat%1:06:00::,
34457,34457,disinfect shoes,36876,00089324-v,disinfect%2:29:00::,
34459,34459,disinfect shoes,36876,01245052-v,sanitize%2:35:00::,
34463,34463,sicken for,36877,00810557-v,escape%2:32:00::,
34464,34464,self-portrait,36878,04169935-n,self-portrait%1:06:00::,
34476,34476,sway,36882,01876028-v,rock%2:38:06::,
34478,34478,balance,36883,02777100-n,balance%1:06:00::,
34480,34480,balance,36883,04141975-n,scale%1:06:02::,
34486,34486,toddler,36887,10714465-n,toddler%1:18:00::,
34488,34488,bicorn,36888,02834642-n,bicorn%1:06:00::,
34490,34490,salad green,36889,07723330-n,salad_green%1:13:00::,
34492,34492,salad,2377,07806221-n,salad%1:13:00::,
34493,34493,dropper,36890,03247083-n,dropper%1:06:00::,
34494,34494,vault,36891,04523525-n,vault%1:06:00::,
34495,34495,change a nappy,36892,00163251-v,change%2:30:06::,
34496,34496,spring rider,36893,04167759-n,seesaw%1:06:00::,
34498,34498,two-body hydraulic stretcher,36894,04336792-n,stretcher%1:06:00::,
34500,34500,catalog,36896,00657260-v,categorize%2:31:00::,
34502,34502,catalog,36896,00652622-v,catalogue%2:31:00::,
34503,34503,Burgos' Cathedral,36897,02984203-n,cathedral%1:06:01::,
34504,34504,Burgos' Cathedral,36897,02984061-n,cathedral%1:06:00::,
34507,34507,art gallery,36898,03412058-n,gallery%1:06:04::,
34510,34510,art gallery,36898,03800563-n,museum%1:06:00::,
34512,34512,egg white,36899,07841037-n,egg_white%1:13:00::,
34516,34516,police headquarters,36901,03977678-n,police_station%1:06:00::,
34520,34520,ocean pollution,36902,00276987-n,contamination%1:04:00::,
34524,34524,ocean pollution,36902,14516743-n,pollution%1:26:00::,
34530,34530,nursing room,36904,03315023-n,facility%1:06:00::,
34531,34531,decoration,36905,03169390-n,decoration%1:06:00::,
34532,34532,ornament,36905,03169390-n,ornament%1:06:00::,
34534,34534,ornament,36905,00262249-n,decoration%1:04:00::,
34537,34537,delta,36906,09362316-n,mouth%1:17:00::,
34540,34540,delta,36906,09274500-n,estuary%1:17:00::,
34543,34543,delta,36906,09264803-n,delta%1:17:00::,
34546,34546,taxidermy,36907,05636402-n,taxidermy%1:09:00::,
34548,34548,overgild,36908,01683101-v,gild%2:36:00::,
34549,34549,miss,36909,01805523-v,miss%2:37:00::,
34551,34551,lather,36910,00036932-v,soap%2:29:00::,
34553,34553,envy,36911,07549716-n,envy%1:12:00::,
34555,34555,envy,36911,01827619-v,envy%2:37:01::,
34573,34573,food wrap,36919,03958752-n,plastic_wrap%1:06:00::,
34575,34575,germinate,36921,00357332-v,sprout%2:30:00::,
34577,34577,research,36922,00648224-v,explore%2:31:00::,
34578,34578,engraving,36923,03289268-n,engraving%1:06:01::,
34581,34581,etch,36924,01749790-v,engrave%2:36:00::,
34583,34583,Spanish War of Independence,36925,00973077-n,war%1:04:00::,
34584,34584,naturalist guide,36926,06422740-n,guide%1:10:00::,
34586,34586,younger son,36927,10624074-n,son%1:18:00::,
34588,34588,art history,36928,06156015-n,art_history%1:09:00::,
34595,34595,shoes footprints,36930,06645039-n,footprint%1:10:00::,
34596,34596,art expert,36931,09617867-n,expert%1:18:00::,
34598,34598,coddled egg without yolk,36932,07841495-n,boiled_egg%1:13:00::,
34599,34599,clean shoe sole,36933,00180837-v,scavenge%2:30:00::,
34600,34600,clean shoe sole,36933,01532589-v,clean%2:35:00::,
34601,34601,frame,36934,03390983-n,frame%1:06:00::,
34604,34604,machine gun,36936,04347519-n,submachine_gun%1:06:00::,
34607,34607,machine gun,36936,04450133-n,tommy_gun%1:06:00::,
34608,34608,judge hammer,36937,03481172-n,hammer%1:06:00::,
34626,34626,aristocracy,36942,10271677-n,lord%1:18:00::,
34629,34629,aristocracy,36942,08388207-n,nobility%1:14:00::,
34630,34630,parliament,36943,08319198-n,parliament%1:14:00::,
34632,34632,remove eggshell,36944,01262936-v,peel%2:35:00::,
34635,34635,ride,36945,01955984-v,ride%2:38:00::,
34641,34641,ride,36945,01935476-v,bicycle%2:38:00::,
34642,34642,person with cerebral palsy,36946,14094653-n,cerebral_palsy%1:26:00::,
34643,34643,pearl,36947,13372403-n,pearl%1:21:00::,
34655,34655,policewoman,36949,08209687-n,police%1:14:00::,
34659,34659,policewoman,36949,10448983-n,policeman%1:18:00::,
34660,34660,professionals,36950,10480253-n,professional%1:18:00::,
34662,34662,door,3244,03221720-n,door%1:06:00::,
34665,34665,wheelchair ramp,36952,04051549-n,ramp%1:06:00::,
34667,34667,reredos,36953,02699770-n,altarpiece%1:06:00::,
34669,34669,stained glass,36954,14882793-n,stained_glass%1:27:00::,
34670,34670,meeting room,36955,03386420-n,forum%1:06:00::,
34671,34671,priestess,36956,10471570-n,priestess%1:18:00::,
34673,34673,rosette,36957,04110178-n,rose_window%1:06:00::,
34674,34674,get off the car,36958,02016062-v,get_off%2:38:02::,
34692,34692,point,36964,00923793-v,point%2:32:00::,
34693,34693,show,36964,00923793-v,show%2:32:01::,
34694,34694,serve,36965,01180351-v,serve%2:34:00::,
34698,34698,power wheelchair with communicator,36966,03790953-n,motorized_wheelchair%1:06:00::,
34704,34704,get on the car,36969,02018049-v,board%2:38:00::,
34706,34706,wall hanging,36970,04393404-n,tapestry%1:06:00::,
34712,34712,respiratory swab collection,36972,05799212-n,trial%1:09:00::,
34716,34716,respiratory swab collection,36972,04367746-n,swab%1:06:01::,
34717,34717,take the temperature,36973,00523095-v,take%2:30:08::,
34719,34719,travel,36974,01845720-v,travel%2:38:04::,
34721,34721,travel,36974,01843055-v,travel%2:38:01::,
34723,34723,egg yolk,36975,01464844-n,yolk%1:05:00::,
34725,34725,egg yolk,36975,07841345-n,yolk%1:13:00::,
34726,34726,Teacch,36976,00728641-n,schoolwork%1:04:00::,
34727,34727,Teacch,36976,05660937-n,teaching_method%1:09:00::,
34728,34728,alpaca,36978,02438272-n,alpaca%1:05:00::,
34729,34729,antibodies,36979,15027189-n,antibody%1:27:00::,
34730,34730,full mouth,36980,01083157-a,full%3:00:00::,
34733,34733,common lobster,36982,01983674-n,european_lobster%1:05:00::,
34735,34735,Northern lobster,36983,01983481-n,american_lobster%1:05:00::,
34737,34737,sandwich with chorizo,36984,07695965-n,sandwich%1:13:00::,
34739,34739,hat with earflaps,36985,02955065-n,cap%1:06:03::,
34740,34740,condor,36986,01619536-n,condor%1:05:00::,
34745,34745,dulce de leche,36988,07856270-n,spread%1:13:00::,
34746,34746,echo,36989,05010801-n,echo%1:07:00::,
34750,34750,anthill,36993,09199101-n,anthill%1:17:00::,
34751,34751,kebab,36994,07869775-n,kabob%1:13:00::,
34765,34765,chicken milanese,37001,07654886-n,cutlet%1:13:00::,
34766,34766,iron ore,37002,14923458-n,iron_ore%1:27:00::,
34768,34768,mollete,37003,07680932-n,bun%1:13:00::,
34769,34769,paisana,37004,10122441-n,gaucho%1:18:00::,
34775,34775,packet of yerba mate,37005,07926785-n,mate%1:13:00::,
34777,34777,graze,37007,01576165-v,graze%2:35:01::,
34780,34780,prick the finger,37008,01274971-v,puncture%2:35:00::,
34783,34783,prick the finger,37008,01440801-v,prick%2:35:00::,
34784,34784,stem,37009,13129165-n,stem%1:20:00::,
34787,34787,finger-prick blood test,37010,00634276-n,analysis%1:04:00::,
34790,34790,finger-prick blood test,37010,05742551-n,blood_test%1:09:00::,
34791,34791,sandals,37011,04133789-n,sandal%1:06:00::,
34792,34792,vicuna,37012,02438580-n,vicuna%1:05:00::,
34795,34795,Ilex paraguariensis,37013,12757668-n,mate%1:20:00::,
34797,34797,swing,37014,01877620-v,swing%2:38:03::,
34799,34799,swing,37014,01877355-v,swing%2:38:00::,
